Home ID,total_kwh_tahun,household_size,avg_temp,kwh_Air_Conditioning,kwh_Computer,kwh_Dishwasher,kwh_Fridge,kwh_Heater,kwh_Lights,kwh_Microwave,kwh_Oven,kwh_TV,kwh_Washing_Machine,prop_Air_Conditioning,prop_Computer,prop_Dishwasher,prop_Fridge,prop_Heater,prop_Lights,prop_Microwave,prop_Oven,prop_TV,prop_Washing_Machine,kwh_per_orang
357,294.5,4,14.229569892473117,74.98,18.52,13.65,5.01,74.67,20.93,23.64,13.28,24.8,25.02,0.2546010186757216,0.06288624787775893,0.04634974533106962,0.017011884550084892,0.25354838709677424,0.07106960950764007,0.08027164685908321,0.045093378607809854,0.08421052631578949,0.08495755517826827,73.625
358,274.28,3,13.90994764397906,76.14,18.009999999999998,14.9,6.74,47.66,26.25,27.560000000000002,12.95,18.2,25.87,0.2775995333236109,0.06566282630888143,0.05432404841767537,0.02457342861309611,0.17376403675076565,0.09570511885664286,0.10048126002625056,0.04721452530261047,0.06635554907393905,0.09431967332652764,91.42666666666666
359,286.55,1,14.508333333333333,70.76,23.06,21.5,5.38,67.61,22.98,24.01,16.34,13.9,21.01,0.24693770720642128,0.08047461176060025,0.07503053568312687,0.01877508288256849,0.23594486128075384,0.08019542837201188,0.08378991450008727,0.05702320711917642,0.04850811376723086,0.07332053742802305,286.55
360,321.47,2,16.240277777777777,62.47,23.65,34.53,5.22,66.25,20.66,33.63,31.18,25.56,18.32,0.1943260646405574,0.07356829564189503,0.1074128223473419,0.016237907114194167,0.2060845491025601,0.06426727221824742,0.10461318318972221,0.09699194326064639,0.07950975207639903,0.05698821040843624,160.735
361,264.24,5,15.997837837837837,54.06,23.98,17.740000000000002,5.4,60.57,15.459999999999999,14.53,22.05,24.01,26.439999999999998,0.20458673932788374,0.09075083257644566,0.0671359370269452,0.020435967302452316,0.2292234332425068,0.058507417499243104,0.0549878897971541,0.08344686648501362,0.09086436572812595,0.10006055101422948,52.848
362,320.88,1,16.47391304347826,104.67,19.29,20.67,8.81,65.95,23.69,23.03,19.24,17.89,17.64,0.3261967090501122,0.060115931189229616,0.06441660433807031,0.027455746696584394,0.2055285464971329,0.07382822238843181,0.07177137870855149,0.059960109698329586,0.055752929444028924,0.0549738219895288,320.88
363,238.32,2,13.610169491525424,51.43,19.93,28.31,6.82,46.05,18.9,18.38,14.07,14.91,19.52,0.21580228264518295,0.08362705605908023,0.1187898623699228,0.02861698556562605,0.19322759315206445,0.07930513595166162,0.07712319570325613,0.05903826787512589,0.06256294058408862,0.08190668009399127,119.16
364,269.86,2,14.719075144508672,57.76,16.2,18.07,5.61,70.48,20.88,18.669999999999998,28.99,18.490000000000002,14.71,0.2140369080263841,0.06003112725116728,0.06696064626102424,0.020788557029570894,0.2611724597939673,0.07737345290150449,0.0691840213444008,0.10742607277847774,0.06851700881938785,0.05450974579411548,134.93
365,254.92000000000002,3,14.458888888888888,58.13,15.42,26.28,4.15,56.03,22.34,21.48,18.87,15.98,16.24,0.22803232386631103,0.060489565353836504,0.10309116585595482,0.016279617134787386,0.21979444531617764,0.08763533657618076,0.08426172916993567,0.07402322297191276,0.0626863329672054,0.0637062607876981,84.97333333333334
366,281.56,1,16.72099447513812,58.13,12.79,24.79,7.37,91.22,12.6,19.55,19.05,19.240000000000002,16.82,0.20645688307998297,0.04542548657479755,0.08804517687171473,0.0261755931240233,0.32398067907373207,0.044750674811763036,0.06943457877539423,0.06765875834635601,0.06833357010939055,0.05973859923284557,281.56
367,281.68,4,12.742541436464089,87.98,10.83,15.969999999999999,4.11,59.95,18.4,12.72,20.55,26.05,25.12,0.312340244248793,0.038447884123828456,0.056695541039477416,0.01459102527690997,0.2128301618858279,0.06532235160465776,0.045157625674524283,0.07295512638454985,0.09248082930985516,0.08917921045157626,70.42
368,340.54,2,15.412987012987013,81.99,36.74,19.1,7.72,90.79,18.29,24.55,17.36,21.17,22.83,0.24076466788042522,0.10788747283725848,0.056087390614905745,0.02266987725377342,0.26660597873964886,0.053708815410818116,0.07209138427203854,0.050977858695013804,0.06216597169201857,0.06704058260409937,170.27
369,350.4,2,15.165610859728506,97.07,27.349999999999998,18.85,7.24,80.82,23.259999999999998,25.91,14.05,29.169999999999998,26.68,0.27702625570776257,0.07805365296803653,0.05379566210045663,0.020662100456621008,0.23065068493150684,0.06638127853881279,0.07394406392694064,0.04009703196347032,0.08324771689497718,0.07614155251141554,175.2
370,284.39,1,14.583589743589744,69.37,15.06,21.6,7.0200000000000005,54.72,20.68,21.19,37.58,15.13,22.04,0.2439255951334435,0.05295544850381518,0.075952037694715,0.024684412250782373,0.19241182882661131,0.07271704349660676,0.07451035549773198,0.1321424803966384,0.053201589366714715,0.07749920883294066,284.39
371,312.18,1,15.885858585858585,100.44,18.41,21.68,6.34,67.19,18.78,12.61,16.41,28.48,21.84,0.321737459158178,0.05897238772503043,0.06944711384457684,0.02030879620731629,0.21522839387532833,0.06015760138381703,0.040393362803510795,0.05256582740726504,0.09122941892497918,0.06995963866999808,312.18
372,320.03000000000003,4,13.992342342342344,67.01,22.11,31.27,7.08,64.84,20.59,26.34,21.89,39.16,19.74,0.20938662000437464,0.06908727306814987,0.09770958972596319,0.02212292597568978,0.20260600568696688,0.06433771833890574,0.08230478392650689,0.06839983751523296,0.1223635284192107,0.06168171733899947,80.00750000000001
373,352.11,2,15.694690265486726,70.29,25.47,23.62,7.52,99.83,22.96,21.03,24.96,26.4,30.03,0.19962511715089035,0.07233534974865809,0.06708130981795461,0.021356962312913577,0.28351935474709605,0.06520689557240635,0.059725653914969756,0.07088693874073443,0.07497656982193064,0.08528584817244611,176.055
374,322.76,4,14.792156862745097,76.65,17.9,31.76,4.4799999999999995,79.09,25.15,19.09,27.7,15.030000000000001,25.91,0.23748295947453213,0.05545916470442433,0.09840128888338083,0.013880282562895026,0.24504275622753746,0.07792167554839508,0.059146114760193325,0.0858222828107572,0.046567108687569705,0.08027636634031478,80.69
375,281.64,1,14.646500000000001,35.7,17.73,18.939999999999998,5.39,79.3,19.73,29.87,22.48,24.18,28.32,0.12675756284618664,0.06295270558159353,0.06724897031671637,0.01913790654736543,0.2815651185911092,0.07005396960658998,0.10605737821332198,0.07981820764096009,0.08585428206220708,0.10055389859394973,281.64
376,301.17,1,14.689361702127659,68.12,19.45,12.5,7.51,96.52,18.64,20.18,20.669999999999998,9.959999999999999,27.62,0.22618454693362552,0.06458146561742537,0.041504797954643555,0.024936082611149848,0.3204834478865757,0.06189195470996447,0.06700534581797656,0.06863233389779858,0.03307102301025998,0.0917090015605804,301.17
377,308.17,1,13.922330097087379,78.38,17.79,24.55,6.9,65.7,23.46,16.18,29.73,24.56,20.92,0.25434013693740465,0.057727877470227465,0.07966382191647467,0.02239023915371386,0.21319401628971021,0.07612681312262712,0.0525034883343609,0.09647272609274102,0.07969627153843657,0.06788460914430347,308.17
378,292.22,2,16.260913705583757,103.98,33.23,14.57,5.2,49.660000000000004,14.49,15.55,14.53,18.599999999999998,22.41,0.35582780097187044,0.11371569365546502,0.04985969475053041,0.017794812127848877,0.16994045582095677,0.04958592841010197,0.05321333242077885,0.04972281158031618,0.06365067414961328,0.07668879611251794,146.11
379,369.95,5,14.385398230088494,91.53,24.68,23.71,7.47,95.01,22.68,27.32,27.6,26.9,23.05,0.24741181240708204,0.06671171779970267,0.0640897418570077,0.02019191782673334,0.256818488984998,0.06130558183538316,0.07384781727260441,0.07460467630760914,0.07271252872009731,0.06230571698878227,73.99
380,248.18,1,17.203208556149733,29.46,22.04,21.91,6.04,46.86,27.11,15.8,20.84,30.78,27.34,0.11870416633088887,0.08880651140301393,0.08828269804174389,0.02433717463131598,0.1888145700701104,0.10923523249254573,0.06366347006205174,0.08397131114513659,0.12402288661455395,0.11016197920863889,248.18
381,258.76,5,16.534871794871794,56.13,11.88,21.75,6.3500000000000005,54.56,15.0,22.12,17.63,22.49,30.85,0.21691915288298033,0.04591126912969547,0.08405472252280104,0.024540114391714326,0.21085175452156435,0.05796877415365589,0.08548461895192455,0.06813263255526354,0.08691451538104805,0.11922244550935228,51.751999999999995
382,310.28000000000003,2,14.503703703703703,68.9,22.35,26.88,5.16,84.0,18.02,19.79,20.12,21.21,23.85,0.222057496454815,0.07203171329122084,0.08663142967642129,0.016630140518241587,0.2707232177388165,0.05807657599587469,0.06378110094108547,0.0648446564393451,0.06835761247905117,0.07686605646512827,155.14000000000001
383,301.47,1,15.491414141414142,97.56,12.91,26.28,5.87,65.89,21.6,15.14,13.74,16.5,25.98,0.32361428997910235,0.04282349819219159,0.08717285302020102,0.019471257504892692,0.21856237768268813,0.07164892029057618,0.05022058579626497,0.045576674295949846,0.0547318141108568,0.08617772912727634,301.47
384,264.65,5,13.947619047619048,49.17,20.15,31.39,4.64,49.81,19.78,20.06,20.6,25.64,23.41,0.18579255620631022,0.07613829586245983,0.11860948422444736,0.01753259021348951,0.1882108445116191,0.07474022293595314,0.07579822406952577,0.07783865482713016,0.09688267523143773,0.08845645191762705,52.92999999999999
385,329.25,5,14.293488372093023,72.15,30.08,22.59,5.74,71.26,28.89,32.59,22.89,25.18,17.88,0.2191343963553531,0.0913591495823842,0.06861047835990888,0.017433561123766136,0.21643128321943814,0.08774487471526196,0.09898253606681853,0.06952164009111618,0.07647684130599848,0.05430523917995444,65.85
386,297.01,2,13.758620689655173,68.01,24.240000000000002,19.17,5.12,54.02,24.22,35.57,21.95,23.21,21.5,0.22898218915188043,0.08161341368977476,0.06454328137099762,0.017238476818962324,0.18187939800006736,0.08154607588970068,0.11976027743173631,0.07390323558129355,0.07814551698596008,0.07238813507962695,148.505
387,331.1,5,15.624882629107981,59.57,22.32,29.08,5.49,94.96,25.14,31.560000000000002,19.46,24.39,19.13,0.17991543340380547,0.06741165810933253,0.08782845061914828,0.01658109332527937,0.2868015705225007,0.07592872244035034,0.09531863485351857,0.0587737843551797,0.07366354575656901,0.05777710661431591,66.22
388,321.28,2,15.782914572864323,70.98,16.91,27.72,4.64,92.52,13.98,17.19,25.75,25.97,25.62,0.2209287848605578,0.052633217131474105,0.08627988047808766,0.014442231075697212,0.2879731075697211,0.043513446215139445,0.05350473107569722,0.08014815737051793,0.08083291832669323,0.07974352589641436,160.64
389,247.63,3,13.569148936170214,48.06,17.990000000000002,20.03,8.01,52.58,19.65,20.9,16.46,18.29,25.66,0.19407987723619918,0.07264870976860639,0.0808868069296935,0.0323466462060332,0.21233291604409804,0.07935225941929491,0.08440011307192181,0.06647013689779106,0.07386019464523684,0.10362233978112506,82.54333333333334
390,298.14,4,16.39154929577465,58.31,23.13,22.58,7.79,81.66,20.19,21.68,19.45,20.81,22.54,0.1955792580666801,0.07758100221372509,0.07573623130073119,0.026128664385858993,0.27389816864560274,0.06771986315153955,0.07271751526128664,0.06523780774132958,0.06979942308982358,0.07560206614342255,74.535
391,300.83,3,13.154000000000002,64.11,28.02,20.98,5.24,68.42,24.6,25.8,26.6,21.12,15.94,0.21311039457500916,0.09314230628594224,0.06974038493501314,0.017418475550975636,0.22743742312934218,0.08177375926603066,0.0857627231326663,0.08842203237709007,0.07020576405278729,0.052986736695143435,100.27666666666666
392,287.61,5,14.591370558375635,47.9,31.32,19.0,6.1,71.49,16.13,23.72,23.96,24.84,23.15,0.1665449740968673,0.10889746531761763,0.06606168074823547,0.02120927645074928,0.24856576614165016,0.056082890024686215,0.08247279301832343,0.08330725635409063,0.08636695525190363,0.08049094259587637,57.522000000000006
393,280.86,5,15.32865168539326,68.14,19.25,12.48,4.95,68.61,30.63,23.73,21.83,11.71,19.53,0.24261197749768568,0.0685394858648437,0.04443494979705191,0.017624439222388377,0.24428540910061952,0.10905789361247596,0.08449049348429823,0.07772555721711884,0.04169337036245817,0.0695364238410596,56.172000000000004
394,318.64,1,14.840444444444444,75.92999999999999,20.86,29.81,6.12,56.62,30.99,27.419999999999998,23.88,22.02,24.990000000000002,0.23829399949786592,0.06546572934973638,0.0935538538789857,0.019206628169721317,0.17769269394928447,0.09725709264373587,0.08605322621139844,0.07494350991714788,0.069106201355762,0.07842706502636204,318.64
395,245.03,5,14.435838150289017,52.91,16.74,21.07,5.83,46.59,25.21,16.48,19.54,20.4,20.26,0.2159327429294372,0.06831816512263804,0.08598947067705995,0.023793004938170836,0.19013998285924175,0.102885360976207,0.06725707056278823,0.07974533730563604,0.08325511161898543,0.08268375300983553,49.006
396,274.55,5,14.495897435897435,79.97,15.65,15.57,4.02,41.47,24.16,21.04,19.4,26.2,27.07,0.2912766344928064,0.05700236751047168,0.056710981606264796,0.014642141686395918,0.15104716809324348,0.08799854307047897,0.07663449280641048,0.07066108177016936,0.09542888362775451,0.09859770533600437,54.910000000000004
397,288.13,1,16.00802139037433,98.82,17.12,25.13,3.06,40.86,18.52,24.17,23.49,16.55,20.41,0.3429701870683372,0.05941762398917156,0.08721757539999306,0.010620206156943047,0.14181098809565126,0.06427654183875334,0.0838857460174227,0.08152570020476868,0.0574393502932704,0.07083608093568876,288.13
398,279.96,2,15.818279569892471,68.28,24.75,17.95,4.97,54.64,15.65,20.009999999999998,27.93,21.16,24.62,0.2438919845692242,0.08840548649807116,0.06411630232890413,0.017752536076582368,0.19517073867695386,0.05590084297756823,0.07147449635662237,0.09976425203600515,0.07558222603229034,0.08794113444777826,139.98
399,292.71,3,15.678125,66.63,28.79,19.62,5.13,79.48,20.15,14.2,26.41,18.32,13.98,0.22763144409142155,0.09835673533531482,0.06702879983601517,0.017525878856205802,0.2715315499982919,0.06883946568275767,0.048512179290082336,0.09022582077824469,0.06258754398551468,0.04776058214615148,97.57
400,301.57,4,13.924537037037036,57.44,31.35,21.61,7.18,52.11,26.26,33.94,16.91,20.73,34.04,0.19046987432436913,0.10395596378950162,0.07165832145107272,0.02380873429054614,0.17279570249030077,0.08707762708492224,0.11254435122857048,0.05607321683191299,0.06874025930961303,0.1128759491991909,75.3925
401,344.21,3,14.811627906976744,85.89,22.29,17.95,4.2,77.6,24.81,23.39,28.34,36.43,23.31,0.24952790447691814,0.06475697975073355,0.05214839778042473,0.012201853519653699,0.2254437697916969,0.07207809186252577,0.06795270329159524,0.08233345922547282,0.105836553266901,0.06772028703407802,114.73666666666666
402,309.37,1,14.651832460732985,46.92,26.84,21.66,4.61,112.94,23.34,23.47,12.61,20.91,16.07,0.15166305718072212,0.08675695768820506,0.07001325273943822,0.01490125092930795,0.365064485890681,0.07544364353363286,0.0758638523450884,0.04076025471118725,0.06758897113488703,0.05194427384685005,309.37
403,299.97,1,13.905970149253731,59.910000000000004,23.27,17.58,7.39,74.8,24.06,30.58,20.86,19.43,22.09,0.1997199719971997,0.07757442410907757,0.05860586058605859,0.024635796913024633,0.24935826916024934,0.0802080208020802,0.10194352768610193,0.06954028736206953,0.06477314398106476,0.07364069740307363,299.97
404,276.16,1,15.003389830508475,55.38,16.22,16.16,6.17,79.8,29.57,15.049999999999999,19.39,14.870000000000001,23.55,0.20053592120509847,0.05873406720741598,0.05851680185399768,0.02234212050984936,0.2889629200463499,0.10707560834298956,0.05449739281575897,0.07021292004634994,0.05384559675550406,0.08527665121668597,276.16
405,251.13,5,17.198395721925134,43.54,22.21,24.19,4.67,44.2,28.8,13.91,33.58,14.97,21.06,0.17337633894795523,0.08844025006968503,0.09632461275036834,0.01859594632262175,0.17600445984151636,0.11468163899175726,0.0553896388324772,0.13371560546330585,0.05961056026759049,0.0838609485127225,50.226
406,256.43,5,16.875280898876404,75.56,16.2,23.88,7.52,40.45,17.11,13.04,22.63,23.01,17.03,0.294661311079047,0.06317513551456538,0.09312482938813713,0.02932574191787233,0.15774285380025743,0.0667238622626058,0.05085208438950201,0.08825020473423548,0.08973209062902159,0.0664118862847561,51.286
407,298.03000000000003,3,15.670744680851064,47.62,26.85,22.94,3.67,96.87,18.67,17.28,22.76,24.86,16.509999999999998,0.1597825722242727,0.09009160151662583,0.07697211690098311,0.01231419655739355,0.32503439251082106,0.06264470019796664,0.05798074019394021,0.07636815085729624,0.08341442136697647,0.05539710767372411,99.34333333333335
408,311.41,5,13.275647668393782,82.79,29.0,19.34,3.69,76.68,10.95,17.75,18.99,28.68,23.54,0.2658553032979031,0.09312481936996242,0.062104620917761144,0.011849330464660735,0.2462348672168524,0.03516264731383063,0.05699881185575286,0.060980700683985735,0.09209723515622491,0.07559166372306604,62.282000000000004
409,283.66,1,16.3419689119171,57.45,19.75,32.22,7.1,62.63,19.63,26.27,13.43,22.54,22.64,0.20253119932313332,0.06962560812240005,0.11358668828879644,0.02502996545159698,0.220792498061059,0.06920256645279559,0.09261087217090883,0.04734541352323203,0.07946132694070365,0.07981386166537403,283.66
410,302.0,2,14.52,62.81,25.07,27.67,5.43,77.82,25.65,21.29,25.82,11.72,18.72,0.20798013245033115,0.08301324503311258,0.0916225165562914,0.017980132450331126,0.257682119205298,0.08493377483443708,0.07049668874172185,0.08549668874172185,0.038807947019867554,0.061986754966887415,151.0
411,316.62,1,13.091928251121077,64.02,24.72,30.7,4.62,60.519999999999996,26.48,32.05,24.55,24.34,24.62,0.20219821868485885,0.0780746636346409,0.09696165750742217,0.014591624028804248,0.19114395805697684,0.08363337755037586,0.10122544374960521,0.07753774240414378,0.07687448676647086,0.07775882761670143,316.62
412,334.09,4,15.149289099526067,105.39,19.48,23.35,5.74,73.79,11.42,20.73,22.41,27.47,24.31,0.31545391960250224,0.058307641653446665,0.0698913466431201,0.017180999131970423,0.22086862821395428,0.03418240593851955,0.06204914843305694,0.06707773354485316,0.0822233529887156,0.0727648238498608,83.5225
413,347.76,1,15.168949771689498,91.38,22.73,23.36,7.48,76.48,35.43,25.4,20.77,26.65,18.08,0.2627674258109041,0.0653611686220382,0.06717276282493675,0.021509086726478038,0.21992178513917648,0.10188060731538995,0.07303887738670348,0.05972509776857604,0.07663331032896252,0.051989878076834604,347.76
414,310.01,2,16.331500000000002,70.57,16.2,16.54,5.4,76.1,23.87,18.23,21.96,28.64,32.5,0.22763781813489886,0.052256378826489466,0.0533531176413664,0.01741879294216316,0.24547595238863262,0.07699751620915454,0.05880455469178414,0.0708364246314635,0.09238411664139867,0.10483532789264863,155.005
415,255.9,3,12.639181286549709,49.55,20.84,30.23,4.47,69.37,6.17,23.71,14.69,21.18,15.69,0.1936303243454474,0.0814380617428683,0.11813208284486128,0.017467760844079718,0.2710824540836264,0.02411098085189527,0.09265338022665104,0.05740523642047674,0.08276670574443142,0.061313012895662364,85.3
416,305.46,3,16.71958762886598,84.84,15.13,29.84,4.57,64.69,21.58,27.28,17.28,13.27,26.98,0.27774504026713814,0.04953185359785243,0.09768873174883783,0.01496104236233877,0.21177895632816082,0.07064754796045308,0.08930792902507695,0.056570418385385984,0.0434426766188699,0.0883258037058862,101.82
417,268.53,1,14.157668711656441,74.98,13.48,23.06,4.79,69.57,15.09,12.78,21.02,17.33,16.43,0.2792239228391614,0.05019923286038804,0.0858749487952929,0.01783785796745243,0.259077198078427,0.05619483856552341,0.047592447771198754,0.07827803224965554,0.06453655085092913,0.06118497002197148,268.53
418,285.87,2,15.089393939393938,46.91,16.0,21.15,4.65,59.1,15.5,26.31,13.59,36.8,45.86,0.16409556791548605,0.05596949662433973,0.07398467835029908,0.016266134956448738,0.2067373281561549,0.054220449854829114,0.09203484101164865,0.04753909119529856,0.12872984223598138,0.16042256969951377,142.935
419,285.25,3,16.631351351351352,77.96,27.03,18.46,5.18,64.99,16.07,21.169999999999998,17.43,15.15,21.81,0.27330411919368974,0.0947589833479404,0.06471516213847503,0.01815950920245399,0.22783523225241015,0.056336546888694126,0.07421560035056966,0.0611042944785276,0.05311130587204207,0.07645924627519719,95.08333333333333
420,312.8,1,13.931400966183576,83.79,17.2,15.059999999999999,5.65,72.31,22.93,22.62,36.39,13.120000000000001,23.73,0.2678708439897698,0.05498721227621482,0.04814578005115088,0.018062659846547313,0.23117007672634265,0.07330562659846546,0.07231457800511508,0.11633631713554984,0.04194373401534526,0.0758631713554987,312.8
421,305.04,3,16.7765,101.66,25.03,23.07,6.2700000000000005,61.04,22.98,22.74,14.53,15.69,12.03,0.3332677681615526,0.08205481248360873,0.07562942564909521,0.020554681353265148,0.20010490427484923,0.07533438237608184,0.07454760031471283,0.04763309729871493,0.05143587726199843,0.03943745082612117,101.68
422,305.71999999999997,1,16.29378238341969,77.28999999999999,13.92,26.7,4.43,67.28,35.41,20.59,24.12,19.95,16.03,0.25281303153212087,0.045531859217584715,0.08733481617166033,0.014490383357320422,0.22007065288499278,0.11582493785162892,0.06734920842601072,0.07889572157529766,0.06525578961140913,0.05243359937197435,305.71999999999997
423,375.8,2,15.82,98.01,18.34,30.92,4.52,98.44,27.490000000000002,26.01,19.169999999999998,20.65,32.25,0.260803618946248,0.048802554550292705,0.0822778073443321,0.012027674294837679,0.26194784459819054,0.0731506120276743,0.06921234699308143,0.0510111761575306,0.054949441192123465,0.08581692389568919,187.9
424,286.21,4,15.2205,66.16,22.98,21.919999999999998,5.79,69.04,22.47,26.39,12.51,13.06,25.89,0.2311589392404179,0.0802906956430593,0.07658712134446735,0.020229901121554105,0.24122148073093186,0.07850878725411412,0.09220502428286922,0.04370916459942001,0.04563083050906677,0.09045805527409945,71.5525
425,372.84,2,14.222608695652173,102.13,23.08,34.46,5.34,82.00999999999999,34.49,20.36,32.26,17.32,21.39,0.2739244716232164,0.061903229267246,0.0924257053964167,0.014322497586095913,0.21996030468833816,0.09250616886600152,0.0546078746915567,0.0865250509601974,0.04645424310696278,0.057370453813968464,186.42
426,288.37,3,14.807329842931937,66.97,18.86,32.69,4.34,74.98,8.91,18.15,23.07,22.17,18.23,0.2322363630058605,0.06540208759579706,0.11336130665464507,0.0150501092346638,0.2600131775149981,0.030897804903422685,0.06293997295141658,0.0800013871068419,0.0768803967125568,0.06321739431979748,96.12333333333333
427,243.65,2,14.142528735632185,51.79,18.669999999999998,17.24,5.96,56.13,9.3,16.669999999999998,25.14,19.169999999999998,23.58,0.21255899856351326,0.07662630822901703,0.07075723373691771,0.024461317463574803,0.2303714344346399,0.03816950543812847,0.06841781243587113,0.10318079211984404,0.07867843217730351,0.09677816540119023,121.825
428,301.27,2,14.097607655502392,67.31,14.65,25.56,6.27,62.95,38.33,22.01,20.83,27.11,16.25,0.2234208517276861,0.04862747701397417,0.0848408404421283,0.020811896305639455,0.2089487834832542,0.12722806784611806,0.0730573903807216,0.06914063796594415,0.089985727088658,0.053938327745875786,150.635
429,291.42,1,15.264583333333334,69.46,24.1,11.35,4.28,87.63,18.509999999999998,13.11,24.1,25.95,12.93,0.23835014755335937,0.08269851074051197,0.03894722393795896,0.014686706471758973,0.3007000205888408,0.06351657401688283,0.04498661725344863,0.08269851074051197,0.08904673666872555,0.04436895202800082,291.42
430,314.11,1,14.760098522167489,91.68,20.41,20.21,8.16,74.84,14.79,26.9,23.87,15.67,17.58,0.2918722740441247,0.06497723727356658,0.06434051765305147,0.025978160517016333,0.23826048199675273,0.0470854159370921,0.08563878895928177,0.07599248670847793,0.04988698226735857,0.055967654643277825,314.11
431,287.96999999999997,3,15.43451776649746,78.53,29.94,29.080000000000002,5.65,41.980000000000004,26.3,22.94,15.61,15.93,22.01,0.2727020175712748,0.10396916345452653,0.10098274125776992,0.019620099315900964,0.14577907420911904,0.0913289578775567,0.07966107580650764,0.05420703545508213,0.05531826231899157,0.07643157273327084,95.99
432,236.14000000000001,2,13.010169491525424,40.33,19.7,15.52,5.109999999999999,53.02,28.2,15.01,19.78,25.11,14.36,0.1707885152875413,0.0834250868129076,0.06572372321504193,0.021639705259591767,0.22452782247819092,0.11942068264588804,0.0635639874650631,0.08376386889133566,0.10633522486660456,0.060811383077835186,118.07000000000001
433,322.29,5,14.528095238095238,75.67999999999999,21.69,18.419999999999998,5.91,91.39,24.91,12.99,24.23,18.81,28.26,0.23481957243476373,0.06729963697291261,0.05715349529926464,0.018337522107418788,0.28356449160693786,0.07729063886561793,0.0403053150888951,0.07518073784479817,0.05836358559061715,0.0876850041887741,64.458
434,309.97,2,14.605660377358491,64.83,29.84,26.67,7.49,45.79,23.06,18.89,31.81,31.59,30.0,0.20914927251024293,0.09626738071426268,0.0860405845727006,0.024163628738264997,0.14772397328773754,0.07439429622221505,0.06094138142400878,0.10262283446785174,0.10191308836339001,0.09678355969932576,154.985
435,298.24,4,15.218721461187215,49.91,29.01,28.23,6.09,71.17,16.169999999999998,29.3,14.67,19.19,34.5,0.16734844420600856,0.09727065450643776,0.09465531115879829,0.020419796137339054,0.23863331545064378,0.054218079399141625,0.09824302575107297,0.04918857296137339,0.06434415236051502,0.11567864806866952,74.56
436,310.65,5,16.473039215686274,55.21,16.63,25.990000000000002,5.83,83.73,22.44,21.19,22.04,32.49,25.1,0.17772412683083855,0.053532914855947196,0.08366328665700949,0.01876710123933687,0.26953162723322066,0.07223563495895702,0.06821181393851601,0.0709480122324159,0.10458715596330274,0.0807983260904555,62.129999999999995
437,296.88,1,15.546236559139784,53.68,23.46,23.5,3.84,80.58,22.75,20.93,19.94,30.94,17.26,0.18081379682026408,0.07902182700080841,0.07915656157369981,0.012934518997574777,0.2714227970897332,0.07663028833198599,0.0704998652654271,0.06716518458636486,0.10421719213150095,0.058137968202640805,296.88
438,268.13,2,15.808080808080808,44.05,24.01,26.31,7.8,56.01,28.18,15.85,19.89,25.41,20.62,0.16428598068101294,0.08954611569015031,0.09812404430686607,0.02909036661321001,0.20889120948793496,0.10509827322567411,0.05911311677171521,0.07418043486368553,0.09476746354380339,0.07690299481594749,134.065
439,275.29,2,15.059898477157361,65.69,10.790000000000001,24.92,5.88,60.75,12.91,26.72,19.37,24.49,23.77,0.23862109048639613,0.03919503069490356,0.09052272149369756,0.021359293835591556,0.22067637763812706,0.04689600058120527,0.09706128083112353,0.07036216353663409,0.08896073231864578,0.0863453085836754,137.645
440,312.67,3,14.062189054726367,59.37,19.76,34.88,4.62,74.5,34.2,18.76,29.93,16.259999999999998,20.39,0.1898807048965363,0.06319762049445103,0.1115553139092334,0.014775961876739057,0.23827038091278346,0.10938049700962679,0.059999360347970716,0.09572392618415583,0.05200370998176992,0.06521252438673363,104.22333333333334
441,348.24,2,15.564593301435407,76.53,15.74,23.240000000000002,4.38,107.91,27.81,21.29,11.23,30.21,29.9,0.2197622329427981,0.04519871353089824,0.06673558465426144,0.012577532736044108,0.3098725017229497,0.07985871812543074,0.061135998162187004,0.03224787502871583,0.08675051688490698,0.08586032621180796,174.12
442,298.69,5,15.53970588235294,84.36,18.82,26.53,4.58,50.01,20.35,21.4,35.33,17.91,19.4,0.28243329204191636,0.06300847032039908,0.08882118584485588,0.015333623489236333,0.16743111587264387,0.06813083799256756,0.07164618835582041,0.11828316984164183,0.05996183333891326,0.06495028290200541,59.738
443,305.06,5,13.971980676328501,58.95,21.22,23.55,5.07,75.98,23.46,22.11,23.41,26.07,25.240000000000002,0.19324067396577724,0.06956008654035271,0.07719792827640465,0.016619681374155905,0.24906575755589067,0.0769029043466859,0.07247754540090474,0.07673900216350882,0.08545859830852948,0.08273782206778994,61.012
444,276.93,5,14.891666666666666,52.45,17.21,32.64,5.7,67.07,23.54,23.41,24.71,19.240000000000002,10.959999999999999,0.18939804282670716,0.062145668580507726,0.11786372007366484,0.020582818762864268,0.24219116744303618,0.08500343046979382,0.0845339977611671,0.08922832484743438,0.06947604087675588,0.03957678835806883,55.386
445,305.82,1,15.927184466019417,53.01,12.03,25.11,5.13,84.14,25.6,29.93,19.2,21.15,30.52,0.17333725721012364,0.039336864822444584,0.08210712183637435,0.01677457327839906,0.2751291609443464,0.08370937152573411,0.09786802694395398,0.06278202864430057,0.06915832842848736,0.09979726636583613,305.82
